schoolnr pupilNR_new langPOST ses IQ_verb sex Minority denomina sch_ses sch_iqv sch_min
218.00 3678.00  41.00   0.27  -1.37   0.00   1.00   3.00   7.314  0.8532  0.920
218.00 3679.00  49.00  22.27   3.13   1.00   0.00   3.00   7.314  0.8532  0.920
218.00 3680.00  44.00  -7.73  -1.37   1.00   0.00   3.00   7.314  0.8532  0.920
218.00 3681.00  48.00  22.27   1.63   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3682.00  42.00  -4.73  -0.37   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3683.00  48.00  12.27  -1.37   0.00   1.00   3.00   7.314  0.8532  0.920
218.00 3684.00  53.00   7.27   3.13   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3685.00  54.00   7.27   1.13   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3686.00  53.00   5.27   0.63   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3687.00  44.00  -4.73   1.63   1.00   1.00   3.00   7.314  0.8532  0.920
218.00 3688.00  44.00  -4.73   0.63   0.00   1.00   3.00   7.314  0.8532  0.920
218.00 3689.00  44.00   5.27  -6.37   0.00   1.00   3.00   7.314  0.8532  0.920
218.00 3690.00  54.00  22.27   5.63   0.00   1.00   3.00   7.314  0.8532  0.920
219.00 3691.00  36.00 -12.73  -2.37   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3692.00  50.00   0.27   2.63   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3693.00  43.00  -9.73   2.13   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3694.00  46.00 -12.73   1.63   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3695.00  51.00  -4.73  -1.87   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3696.00  46.00 -17.73   0.63   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3697.00  43.00 -12.73  -1.37   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3698.00  43.00  -9.73  -1.37   0.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3699.00  53.00  -2.73  -1.87   1.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3700.00  40.00   7.27  -1.87   1.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3701.00  35.00  -9.73   0.13   1.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3702.00  46.00 -12.73  -0.37   1.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3703.00  51.00  -7.73   0.63   1.00   0.00   2.00  -8.227 -0.2240  0.000
219.00 3704.00  43.00  -9.73   0.13   0.00   0.00   2.00  -8.227 -0.2240  0.000
220.00 3705.00  25.00  -6.73  -4.87   1.00   1.00   1.00  -4.061 -1.2835  0.500
220.00 3706.00  37.00   6.27  -1.87   0.00   1.00   1.00  -4.061 -1.2835  0.500
220.00 3707.00  49.00  -4.73  -0.37   0.00   0.00   1.00  -4.061 -1.2835  0.500
220.00 3708.00  47.00  -6.73  -1.37   0.00   1.00   1.00  -4.061 -1.2835  0.500
220.00 3709.00  49.00  -7.73   0.63   1.00   0.00   1.00  -4.061 -1.2835  0.500
220.00 3710.00  53.00  -4.73   0.13   0.00   0.00   1.00  -4.061 -1.2835  0.500
222.00 3712.00  28.00  12.27  -0.37   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3713.00  40.00  -7.73  -3.37   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3714.00  40.00  -7.73  -0.37   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3715.00  24.00 -10.73  -1.37   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3716.00  22.00  -0.73  -4.87   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3717.00  33.00  -4.73   0.13   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3718.00  37.00  -7.73  -0.37   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3719.00  33.00  17.27  -3.87   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3720.00  53.00  12.27   0.63   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3721.00  37.00   2.27   0.13   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3722.00  49.00  -2.73   0.63   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3723.00  52.00  17.27   0.63   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3724.00  51.00  12.27   0.63   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3725.00  39.00   2.27   1.13   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3726.00  46.00  22.27   0.13   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3727.00  42.00  -2.73  -0.87   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3728.00  44.00  22.27  -0.87   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3729.00  37.00  -7.73  -0.87   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3730.00  49.00   2.27   0.63   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3731.00  37.00  12.27  -2.37   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3732.00  51.00   7.27   1.13   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3733.00  34.00   2.27  -0.87   1.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3734.00  32.00  12.27  -0.87   0.00   0.00   1.00   4.856 -0.6068  0.000
222.00 3735.00  40.00  12.27   0.63   0.00   0.00   1.00   4.856 -0.6068  0.000
224.00 3736.00  40.00   2.27  -0.37   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3737.00  41.00   2.27   0.63   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3738.00  36.00   9.27  -1.37   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3739.00  49.00   5.27   2.13   1.00   0.00   3.00   1.042  0.5178  0.000
224.00 3740.00  45.00   2.27  -0.87   1.00   0.00   3.00   1.042  0.5178  0.000
224.00 3741.00  43.00   2.27   1.63   1.00   0.00   3.00   1.042  0.5178  0.000
224.00 3742.00  35.00  -7.73   0.63   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3743.00  48.00  -4.73   3.13   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3744.00  46.00   2.27   4.63   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3745.00  43.00  -7.73   1.13   0.00   0.00   3.00   1.042  0.5178  0.000
224.00 3746.00  44.00  10.27   0.63   1.00   0.00   3.00   1.042  0.5178  0.000
224.00 3747.00  33.00  -4.73  -3.37   1.00   0.00   3.00   1.042  0.5178  0.000
224.00 3748.00  40.00   2.27  -1.87   1.00   0.00   3.00   1.042  0.5178  0.000
225.00 3762.00  30.00 -16.73  -2.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3763.00  44.00 -16.73   3.13   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3764.00  45.00 -10.73   0.13   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3765.00  38.00 -10.73  -1.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3766.00  35.00  -8.73  -3.87   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3767.00  39.00 -10.73  -2.87   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3768.00  40.00 -16.73  -2.87   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3769.00  43.00 -14.73  -0.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3770.00  25.00  -6.73  -0.37   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3771.00  40.00 -10.73  -0.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3772.00  42.00  -8.73  -2.37   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3773.00  44.00  15.27   0.13   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3774.00  39.00 -12.73   0.63   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3775.00  46.00 -10.73   0.63   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3776.00  43.00  -1.73   1.13   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3777.00  43.00 -12.73  -1.87   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3778.00  38.00  -5.73  -0.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3779.00  49.00  -1.73   5.63   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3780.00  45.00 -10.73   1.63   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3781.00  35.00 -10.73  -0.87   0.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3782.00  40.00  -6.73  -1.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3783.00  55.00  10.27   3.13   1.00   0.00   3.00  -8.292 -0.2364  0.000
225.00 3784.00  52.00 -10.73  -0.37   1.00   0.00   3.00  -8.292 -0.2364  0.000
226.00 3785.00  30.00  -2.73   0.13   0.00   0.00   3.00   4.773  0.1957  0.000
226.00 3786.00  31.00  -7.73  -0.37   0.00   0.00   3.00   4.773  0.1957  0.000
226.00 3787.00  34.00  -7.73  -0.37   0.00   0.00   3.00   4.773  0.1957  0.000
226.00 3788.00  42.00  -2.73   3.13   0.00   0.00   3.00   4.773  0.1957  0.000
226.00 3789.00  42.00  22.27  -1.87   0.00   0.00   3.00   4.773  0.1957  0.000
226.00 3790.00  51.00  22.27   0.13   1.00   0.00   3.00   4.773  0.1957  0.000
226.00 3791.00  48.00  22.27   2.63   1.00   0.00   3.00   4.773  0.1957  0.000
226.00 3792.00  42.00  -7.73  -1.87   1.00   0.00   3.00   4.773  0.1957  0.000
227.00 3793.00  51.00  -0.73   5.63   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3794.00  47.00  12.27   0.63   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3795.00  40.00  -4.73   1.13   1.00   0.00   3.00   1.773  0.2720  0.000
227.00 3796.00  49.00   5.27   0.13   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3797.00  52.00   0.27  -1.37   1.00   0.00   3.00   1.773  0.2720  0.000
227.00 3798.00  52.00   2.27   0.13   1.00   0.00   3.00   1.773  0.2720  0.000
227.00 3799.00  46.00  12.27  -1.87   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3800.00  46.00   5.27   0.63   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3801.00  44.00  -0.73   1.13   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3802.00  48.00  -7.73   0.63   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3803.00  31.00 -10.73  -4.87   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3804.00  40.00   2.27   2.13   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3805.00  39.00  12.27   2.13   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3806.00  45.00  -7.73  -0.37   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3807.00  47.00   5.27  -0.87   1.00   0.00   3.00   1.773  0.2720  0.000
227.00 3808.00  23.00   2.27   0.13   0.00   0.00   3.00   1.773  0.2720  0.000
227.00 3809.00  49.00  12.27   0.63   1.00   0.00   3.00   1.773  0.2720  0.000
227.00 3810.00  36.00  -7.73  -0.87   1.00   0.00   3.00   1.773  0.2720  0.000
228.00 3811.00  36.00  -7.73  -3.37   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3812.00  51.00  -4.73   1.63   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3813.00  40.00  15.27  -0.87   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3814.00  46.00  -7.73  -0.37   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3815.00  52.00  -0.73   1.13   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3816.00  53.00  -4.73  -5.37   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3817.00  37.00  -7.73   0.13   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3818.00  47.00   5.27   0.63   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3819.00  49.00  -4.73   0.13   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3820.00  54.00   9.27   5.13   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3821.00  50.00  -0.73  -0.37   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3822.00  52.00  -0.73   0.63   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3823.00  53.00  -0.73   1.63   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3824.00  48.00   9.27   0.13   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3825.00  53.00   2.27   0.13   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3826.00  51.00  -7.73   1.63   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3827.00  44.00  -0.73  -2.37   1.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3828.00  47.00  -7.73   0.63   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3829.00  51.00  -7.73  -0.37   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3830.00  57.00   2.27   3.63   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3831.00  44.00   9.27   0.13   0.00   0.00   3.00  -0.727  0.3150  0.000
228.00 3832.00  54.00  -4.73   2.63   1.00   0.00   3.00  -0.727  0.3150  0.000
229.00 3833.00  25.00 -16.73  -1.37   0.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3834.00   8.00 -10.73  -7.87   0.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3835.00  26.00 -13.73  -2.37   1.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3836.00  28.00 -13.73  -3.37   1.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3837.00  18.00 -16.73  -4.37   0.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3838.00  36.00   0.27   0.13   0.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3839.00  54.00   6.27   0.13   1.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3840.00  52.00 -10.73   2.63   1.00   0.00   1.00  -9.949 -1.7002  0.000
229.00 3841.00  43.00 -13.73   1.13   0.00   0.00   1.00  -9.949 -1.7002  0.000
230.00 3842.00  16.00 -16.73  -6.87   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3843.00  45.00 -16.73   1.63   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3844.00  16.00 -16.73  -4.37   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3845.00  29.00 -10.73  -2.87   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3846.00  23.00 -16.73  -3.37   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3847.00  24.00 -10.73  -0.87   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3848.00  27.00  -3.73  -3.37   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3849.00  23.00 -12.73  -2.87   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3850.00  33.00 -10.73  -0.37   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3851.00  47.00 -10.73  -0.37   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3853.00  37.00 -16.73  -0.87   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3854.00  39.00  -8.73  -0.37   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3855.00  40.00   0.27  -1.87   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3856.00  50.00  -8.73   0.63   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3857.00  30.00 -10.73  -5.37   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3858.00  32.00 -16.73   0.13   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3859.00  34.00  -1.73   0.13   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3860.00  49.00 -10.73  -0.87   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3862.00  50.00   2.27   1.63   1.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3863.00  34.00 -10.73  -0.37   0.00   0.00   1.00  -9.901 -1.2147  0.000
230.00 3864.00  54.00   4.27   5.13   0.00   0.00   1.00  -9.901 -1.2147  0.000
231.00 3865.00  55.00  -2.73   1.13   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3866.00  50.00  -7.73  -2.37   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3867.00  49.00  -4.73   3.13   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3868.00  57.00  22.27   0.13   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3869.00  45.00  22.27   0.13   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3870.00  48.00  -4.73  -2.37   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3871.00  42.00  -9.73   0.63   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3872.00  41.00  17.27   0.13   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3873.00  50.00   7.27  -0.37   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3874.00  52.00  -4.73   1.63   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3875.00  39.00  -7.73   0.63   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3876.00  48.00  -2.73  -0.37   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3877.00  51.00  -7.73   1.63   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3878.00  38.00  -7.73  -0.87   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3879.00  45.00  -7.73  -0.87   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3880.00  46.00  -4.73   1.13   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3881.00  44.00  -4.73   0.13   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3882.00  34.00  -4.73  -2.37   0.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3883.00  50.00  -7.73   3.13   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3884.00  41.00  -2.73  -0.37   1.00   0.00   3.00  -1.489  0.1332  0.000
231.00 3885.00  41.00  -7.73  -0.87   0.00   0.00   3.00  -1.489  0.1332  0.000
232.00 3886.00  31.00 -12.73  -1.87   0.00   0.00   5.00   0.773  1.1332  0.000
232.00 3887.00  40.00  21.27   3.63   1.00   0.00   5.00   0.773  1.1332  0.000
232.00 3888.00  25.00   2.27  -0.87   0.00   0.00   5.00   0.773  1.1332  0.000
232.00 3889.00  30.00 -12.73  -0.37   0.00   0.00   5.00   0.773  1.1332  0.000
232.00 3890.00  51.00  19.27   3.63   0.00   0.00   5.00   0.773  1.1332  0.000
232.00 3891.00  42.00 -12.73   2.63   0.00   0.00   5.00   0.773  1.1332  0.000
233.00 3893.00  33.00   2.27  -0.87   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3894.00  38.00  -7.73  -0.37   0.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3895.00  44.00   5.27   0.63   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3896.00  42.00   5.27   2.63   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3897.00  15.00  -7.73  -3.37   0.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3898.00  35.00  -9.73   1.13   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3899.00  46.00   5.27   0.63   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3900.00  49.00   7.27   2.13   1.00   0.00   3.00  -1.027 -0.1668  0.000
233.00 3901.00  40.00   0.27  -0.87   1.00   0.00   3.00  -1.027 -0.1668  0.000
234.00 3902.00  52.00   0.27  -1.37   0.00   0.00   1.00   7.888  0.1332  0.154
234.00 3903.00  40.00  12.27   0.13   0.00   0.00   1.00   7.888  0.1332  0.154
234.00 3904.00  46.00  -7.73  -0.87   0.00   1.00   1.00   7.888  0.1332  0.154
234.00 3905.00  49.00  15.27   3.63   0.00   0.00   1.00   7.888  0.1332  0.154
234.00 3906.00  21.00 -10.73  -3.37   1.00   1.00   1.00   7.888  0.1332  0.154
234.00 3907.00  46.00  12.27   1.13   0.00   0.00   1.00   7.888  0.1332  0.154
234.00 3908.00  55.00  22.27   1.63   1.00   0.00   1.00   7.888  0.1332  0.154
234.00 3909.00  47.00  17.27   1.63   0.00   0.00   1.00   7.888  0.1332  0.154
234.00 3910.00  53.00  20.27   2.13   1.00   0.00   1.00   7.888  0.1332  0.154
234.00 3911.00  46.00   0.27  -0.87   1.00   0.00   1.00   7.888  0.1332  0.154
234.00 3912.00  50.00   9.27   1.63   1.00   0.00   1.00   7.888  0.1332  0.154
234.00 3913.00  44.00   2.27  -2.37   1.00   0.00   1.00   7.888  0.1332  0.154
234.00 3914.00  37.00   9.27  -1.37   1.00   0.00   1.00   7.888  0.1332  0.154
235.00 3915.00  49.00  22.27   0.63   1.00   0.00   4.00   0.273  0.1832  0.000
235.00 3916.00  43.00  17.27   1.63   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3917.00  47.00  -7.73   1.13   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3918.00  34.00 -10.73  -0.87   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3919.00  51.00  -4.73   1.13   1.00   0.00   4.00   0.273  0.1832  0.000
235.00 3920.00  29.00 -12.73  -1.37   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3921.00  34.00 -17.73  -1.37   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3922.00  53.00  -7.73   1.63   1.00   0.00   4.00   0.273  0.1832  0.000
235.00 3923.00  43.00   2.27  -1.87   0.00   0.00   4.00   0.273  0.1832  0.000
235.00 3924.00  57.00  22.27   1.13   1.00   0.00   4.00   0.273  0.1832  0.000
236.00 3925.00  39.00  15.27  -0.87   1.00   0.00   5.00   6.189  1.6748  0.000
236.00 3926.00  34.00   4.27  -1.37   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3927.00  35.00  -1.73   0.63   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3928.00  48.00  -4.73   1.63   1.00   0.00   5.00   6.189  1.6748  0.000
236.00 3929.00  40.00   6.27   2.13   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3930.00  39.00  -4.73   0.13   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3931.00  52.00   1.27   4.63   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3932.00  49.00  18.27   0.13   1.00   0.00   5.00   6.189  1.6748  0.000
236.00 3933.00  49.00   1.27   2.13   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3934.00  50.00   4.27   3.63   0.00   0.00   5.00   6.189  1.6748  0.000
236.00 3935.00  45.00  18.27   1.13   1.00   0.00   5.00   6.189  1.6748  0.000
236.00 3936.00  51.00  16.27   6.13   1.00   0.00   5.00   6.189  1.6748  0.000
237.00 3938.00  48.00 -17.73   1.13   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3939.00  31.00  22.27  -2.87   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3940.00  38.00   7.27  -1.87   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3941.00  49.00   7.27  -0.87   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3942.00  36.00 -17.73  -2.37   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3943.00  42.00 -17.73  -3.37   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3944.00  33.00  -7.73  -3.87   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3945.00  30.00  -7.73  -1.87   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3946.00  35.00   2.27   0.63   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3947.00  35.00  -7.73  -0.37   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3948.00  37.00 -17.73   0.13   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3949.00  42.00  -7.73  -0.37   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3950.00  49.00  12.27  -0.37   1.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3951.00  48.00  22.27   1.13   0.00   0.00   3.00   0.023 -0.6793  0.000
237.00 3952.00  49.00   7.27   4.63   1.00   0.00   3.00   0.023 -0.6793  0.000
239.00 3953.00  42.00  -2.73   2.13   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3954.00  35.00 -10.73  -1.37   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3955.00  32.00  -2.73  -0.87   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3956.00  38.00 -10.73  -3.87   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3957.00  27.00  -7.73  -1.87   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3958.00  35.00  -2.73  -1.37   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3959.00  44.00  -1.73   1.13   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3960.00  38.00 -10.73  -1.87   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3961.00  49.00  12.27  -0.37   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3962.00  38.00  -7.73   0.63   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3963.00  40.00  -2.73  -1.37   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3964.00  49.00  -4.73   2.13   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3965.00  47.00  -8.73   0.13   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3966.00  46.00  -7.73  -0.37   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3967.00  34.00   6.27  -3.87   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3968.00  33.00  -2.73   0.63   1.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3969.00  32.00 -10.73   0.63   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3970.00  53.00 -10.73   0.63   0.00   0.00   3.00  -3.308 -0.3507  0.000
239.00 3971.00  47.00  -7.73  -1.87   1.00   0.00   3.00  -3.308 -0.3507  0.000
